image_id,category,置信度,score
764337,bus_interior,0.8446,4.820689655
173374,planetarium/outdoor,0.8923,6.202777778
734526,bathroom,0.6265,5.848648649
306216,library/indoor,0.5147,5.319702602
598017,forest_road,0.7433,4.920529801
270718,desert/sand,0.8964,5.349775785
195786,parlor,0.713,4.532608696
456925,childs_room,0.7443,5.101851852
954902,gas_station,0.5829,4.192488263
114819,bow_window/outdoor,0.546,6.437810945
498062,balcony/interior,0.5723,5.623115578
882254,picnic_area,0.593,4.307692308
440324,industrial_area,0.9755,6.911764706
370272,martial_arts_gym,0.9996,5.012820513
2767,hospital_room,0.9027,3.846846847
312379,childs_room,0.6782,6.682608696
544169,basketball_court/outdoor,0.9972,4.9375
880342,electrical_substation,0.9897,4.605442177
754058,catacomb,0.554,6.502994012
863939,drugstore,0.5461,5.254901961
182548,baseball_field,0.6667,4.447712418
34120,bayou,0.8674,5.90990991
596951,islet,0.7613,5.540145985
126168,fastfood_restaurant,0.9347,4.844202899
120199,lock_chamber,0.6921,5.125786164
628352,bar,0.5384,5.633484163
823805,mountain,0.5696,6.172661871
673316,batters_box,0.9924,6.14619883
239461,hill,0.8315,5.768421053
706067,corn_field,0.8924,5.505263158
689070,wheat_field,0.9994,6.754966887
254613,yard,0.8358,3.701538462
161034,vineyard,0.9426,4.818493151
143495,igloo,0.632,4.466403162
949738,canal/urban,0.567,5.875
472568,chemistry_lab,0.6003,3.985221675
408534,driveway,0.8464,5.98630137
193047,driveway,0.9822,4.815899582
432801,canal/natural,0.6083,6.307443366
254842,office_building,0.8122,3.787356322
399278,waiting_room,0.9384,6.207446809
593601,art_gallery,0.5572,4.596330275
6570,bow_window/outdoor,0.6951,4.717857143
491159,basketball_court/outdoor,0.9221,5.70625
202913,ski_slope,0.5183,6.479108635
232243,shower,0.591,4.280130293
215758,staircase,0.7702,4.703071672
5761,outhouse/outdoor,0.9137,4.288401254
51096,raft,0.9846,4.488764045
582222,physics_laboratory,0.6645,5.093167702
492488,engine_room,0.9597,5.137931034
836224,elevator/door,0.5389,5.476510067
704592,coffee_shop,0.8996,5.712765957
142474,hill,0.7246,5.25
768493,lock_chamber,0.6814,4.570469799
215116,shower,0.5021,5.181818182
21963,raft,0.9347,4.790909091
516776,waterfall/plunge,0.8906,5.873417722
189310,playground,0.9913,3.838815789
655494,escalator/indoor,0.6209,4.947826087
648894,escalator/indoor,0.671,5.174528302
895685,bayou,0.5443,5.573643411
588750,martial_arts_gym,0.5736,5.234636872
922,veterinarians_office,0.5186,3.752427184
687021,volcano,0.677,5.670454545
285640,catacomb,0.5503,5.817021277
8854,phone_booth,0.8771,6.237037037
624490,underwater/coral_reef,0.7425,5.2625
248530,subway_station/platform,0.5503,5.165745856
353613,volleyball_court/outdoor,0.9454,5.308457711
899042,stable,0.7724,5.488188976
39192,railroad_track,0.9231,4.39869281
694291,wheat_field,0.6244,5.0
261817,highway,0.9926,4.498220641
332009,attic,0.782,4.264492754
145807,lift_bridge,0.668,6.045325779
799091,hot_spring,0.8483,3.966942149
147465,lift_bridge,0.9202,5.781976744
856940,sea_cliff,0.9092,6.095588235
53363,stage/indoor,0.5709,5.426751592
9446,carrousel,0.9915,5.809716599
131371,engine_room,0.9446,5.531365314
787729,hospital_room,0.9638,5.244444444
82127,shopfront,0.8891,4.781690141
905599,waterfall/fan,0.6456,5.336134454
637108,staircase,0.9987,5.50862069
912498,mausoleum,0.9995,4.653409091
11596,shopfront,0.589,5.048387097
376507,cathedral/outdoor,0.5498,5.470873786
446367,street,0.8876,5.268817204
316594,sea_cliff,0.5283,4.8203125
595655,corridor,0.9794,5.432624113
925214,art_school,0.787,4.937888199
808447,stable,0.9634,6.171052632
28706,windmill,0.7681,6.66509434
600893,art_school,0.8547,6.137323944
252943,yard,0.9296,4.24291498
516610,doorway/outdoor,0.7736,5.825327511
68543,carrousel,0.7211,4.767068273
176080,observatory/outdoor,0.5085,4.0
606250,kennel/outdoor,0.8334,5.685
920015,yard,0.6109,5.418803419
882201,swamp,0.9382,5.174603175
110157,desert/vegetation,0.9788,5.531496063
150750,casino/indoor,0.5376,5.212435233
186074,village,0.5425,4.225806452
398355,fire_escape,0.8326,4.591836735
741537,wheat_field,0.9664,5.083333333
916420,youth_hostel,0.5302,5.407821229
443757,planetarium/outdoor,0.8512,5.325714286
223764,iceberg,0.7566,4.337209302
447634,ice_floe,0.9749,3.349809886
220021,ice_cream_parlor,0.981,4.052369077
117050,batters_box,0.978,5.188235294
813177,raft,0.7915,5.610778443
427192,shower,0.6617,6.433070866
285605,boardwalk,0.5414,5.726907631
4485,reception,0.8823,4.258823529
127650,wind_farm,0.9741,5.516339869
926741,mountain,0.6533,6.397435897
80836,batters_box,0.6611,5.609427609
790799,picnic_area,0.7689,5.627906977
553071,parking_garage/indoor,0.8245,3.446601942
18728,swamp,0.5584,5.746887967
639832,palace,0.8029,5.928571429
148449,closet,0.7836,5.552036199
290258,firing_range/indoor,0.501,6.125560538
101810,airplane_cabin,0.5749,5.390092879
30869,balcony/interior,0.593,5.411016949
562263,music_store,0.8853,5.84939759
12215,fire_escape,0.6582,5.096938776
141875,boardwalk,0.6496,5.296296296
83868,closet,0.5435,5.078947368
505110,batters_box,0.8674,5.652380952
652495,bathroom,0.8401,5.853658537
911146,forest_road,0.8521,5.0625
9687,archive,0.5361,4.187165775
475068,batters_box,0.6237,5.06010929
953122,pantry,0.9299,4.753191489
185987,construction_site,0.7649,6.446254072
169914,attic,0.9303,5.038781163
20831,elevator/interior,0.8113,5.947368421
181523,coffee_shop,0.7737,5.872413793
852745,church/indoor,0.5229,5.06557377
635672,game_room,0.5346,5.160427807
693140,laundromat,0.7504,6.02739726
625772,igloo,0.6526,5.879310345
115311,schoolhouse,0.6653,4.895
150940,street,0.5865,6.279411765
722137,balcony/interior,0.8322,3.533333333
158157,coffee_shop,0.8559,5.96069869
390941,building_facade,0.8481,6.048888889
116124,railroad_track,0.5914,6.407258065
562583,firing_range/indoor,0.9789,5.946153846
449992,apartment_building/outdoor,0.7892,5.838616715
686781,cliff,0.7764,5.237288136
279999,windmill,0.9743,5.713615023
192878,train_railway,0.7931,5.419014085
20600,chemistry_lab,0.7121,4.383928571
15914,bow_window/outdoor,0.6049,4.114285714
132981,cloister/indoor,0.9005,5.795053004
10165,highway,0.7611,3.913978495
278251,volcano,0.958,5.231759657
490849,attic,0.8394,6.067114094
820620,fishpond,0.7639,4.876923077
327963,slum,0.6792,6.926553672
278342,clothing_store,0.6953,4.748314607
603808,attic,0.6103,5.022058824
697077,butte,0.6515,5.539325843
769024,childs_room,0.7081,4.637795276
632878,forest_path,0.9908,5.106060606
749469,building_facade,0.7339,5.096256684
117088,music_store,0.7387,5.730337079
739127,volcano,0.9327,4.74691358
883521,lock_chamber,0.9842,5.357541899
761595,wine_cellar/bottle_storage,0.979,5.253246753
760971,sea_cliff,0.5573,6.355828221
929692,home_office,0.9936,4.591954023
621105,limousine_interior,0.5381,5.453703704
793818,archive,0.9714,5.90052356
545240,ice_skating_rink/indoor,0.5146,5.189189189
943195,beauty_salon,0.7211,6.278911565
450993,castle,0.5812,6.650137741
666030,burial_chamber,0.5925,5.153846154
67631,engine_room,0.9238,4.594936709
743458,apse/indoor,0.8272,6.18125
29018,laundromat,0.8842,4.292792793
921534,industrial_area,0.8885,6.458563536
762638,gift_shop,0.5158,5.334782609
492624,bayou,0.6593,5.186440678
925500,river,0.7796,5.590062112
479112,attic,0.6439,6.577319588
594089,motel,0.5998,6.058333333
335110,pharmacy,0.912,5.240174672
244044,corridor,0.5997,4.851301115
823902,childs_room,0.5833,5.992592593
760852,schoolhouse,0.9692,6.012820513
285425,street,0.9402,6.710204082
476521,dentists_office,0.842,5.910714286
618438,boat_deck,0.8181,5.476190476
182919,closet,0.9553,6.38
40873,canal/urban,0.9406,5.203463203
429508,islet,0.5982,5.649122807
782420,train_railway,0.5523,6.674528302
746169,kennel/outdoor,0.7696,6.12037037
894090,wet_bar,0.5247,6.618604651
117940,art_studio,0.6228,5.856410256
453021,bathroom,0.9889,4.791666667
827570,dam,0.7091,5.417085427
416289,stadium/football,0.9129,6.098039216
267252,childs_room,0.63,5.594594595
527659,wheat_field,0.9892,5.076335878
196834,windmill,0.9913,5.555147059
483853,street,0.5425,6.463157895
6700,wine_cellar/bottle_storage,0.7726,4.587591241
834246,wine_cellar/bottle_storage,0.9093,4.740740741
871343,fishpond,0.895,5.95045045
321430,parking_lot,0.5173,5.173267327
906185,skatepark,0.8944,5.562162162
732759,laundromat,0.9443,5.447236181
585423,burial_chamber,0.5258,5.312169312
505607,hangar/indoor,0.631,6.102857143
561788,slum,0.9943,5.993103448
950956,wheat_field,0.9047,5.0
947012,medina,0.6033,6.987421384
124354,casino/indoor,0.6992,5.258992806
919849,coffee_shop,0.9902,4.743589744
752647,chemistry_lab,0.6891,4.765517241
551942,car_interior/frontseat,0.5966,5.333333333
481393,stage/indoor,0.7682,4.550724638
587987,mountain,0.604,5.994708995
546107,wheat_field,0.512,5.644628099
56590,carrousel,0.8601,5.75
941518,ice_floe,0.6625,6.612068966
74541,fire_escape,0.9368,5.026022305
926932,waiting_room,0.6467,5.651282051
395290,boat_deck,0.8164,5.098159509
476620,hangar/indoor,0.5465,6.040462428
249180,veterinarians_office,0.9975,5.829268293
757556,igloo,0.8933,2.946188341
421016,river,0.7368,6.30044843
165678,train_railway,0.7925,5.705627706
140478,burial_chamber,0.5691,5.181818182
654925,highway,0.6139,5.346846847
781736,art_school,0.8567,5.139240506
209205,lock_chamber,0.8283,5.468164794
763878,canal/natural,0.602,4.635036496
4084,schoolhouse,0.5349,5.218867925
536291,train_railway,0.8885,5.235294118
147436,covered_bridge/exterior,0.7473,5.240356083
600486,marsh,0.7497,5.109677419
923029,bathroom,0.7026,4.39673913
905324,bus_interior,0.9273,4.818181818
129969,veterinarians_office,0.655,4.576323988
457186,beauty_salon,0.5312,6.438596491
604827,apse/indoor,0.5689,5.612612613
750685,pulpit,0.8714,4.802469136
828517,corridor,0.7387,5.280172414
577574,racecourse,0.8133,5.154255319
856491,train_railway,0.6017,5.682539683
600188,bayou,0.6431,5.650684932
29559,boat_deck,0.9395,5.940740741
593834,mountain,0.6371,5.557522124
647533,coffee_shop,0.6576,5.566137566
784362,dentists_office,0.9637,4.758974359
265204,driveway,0.751,3.661129568
475428,music_store,0.571,5.494047619
469981,street,0.7839,4.776785714
587628,reception,0.7239,5.159090909
406603,boat_deck,0.6911,7.419753086
674481,street,0.8246,5.254545455
500830,water_tower,0.7593,4.370588235
223849,cockpit,0.7793,5.736220472
559411,mausoleum,0.5101,6.644827586
140975,railroad_track,0.6766,5.616236162
929777,canal/urban,0.8528,5.306878307
185288,construction_site,0.6843,4.342105263
665890,kennel/outdoor,0.8607,5.01980198
661107,bar,0.8959,5.071428571
505471,cloister/indoor,0.992,5.569832402
663990,art_school,0.8834,5.623188406
281826,village,0.9372,6.035955056
176593,ice_floe,0.7012,4.779310345
904175,atrium/public,0.6703,6.333333333
31309,corridor,0.5412,4.273504274
857947,building_facade,0.6466,5.841269841
423064,waterfall/block,0.6551,6.301075269
315025,diner/indoor,0.929,6.447876448
599267,beauty_salon,0.9222,5.426573427
776109,escalator/indoor,0.6709,5.043243243
237137,mountain,0.7692,4.385786802
697006,tree_house,0.5871,4.939393939
781956,industrial_area,0.7958,4.747524752
290104,skatepark,0.5026,4.504761905
787225,river,0.6792,5.367231638
147554,fire_escape,0.734,4.29969419
383855,badlands,0.5833,6.827380952
61134,wheat_field,0.7533,5.494545455
605561,phone_booth,0.6826,6.112820513
521539,field/cultivated,0.5194,5.994252874
532266,playroom,0.5232,5.81884058
10518,medina,0.6967,5.165853659
495256,parking_lot,0.9305,4.980392157
22744,archive,0.8243,6.048780488
236853,skatepark,0.9996,5.155440415
795630,dentists_office,0.9474,5.622807018
480161,wet_bar,0.8165,4.897435897
653022,elevator_shaft,0.6605,6.372781065
54916,casino/indoor,0.7225,4.849593496
671228,pharmacy,0.8086,5.688311688
833867,igloo,0.6102,5.829411765
731639,windmill,0.5675,5.635658915
451697,carrousel,0.8668,5.568571429
255225,mountain,0.5335,5.349253731
801697,playroom,0.5099,4.921686747
859998,cockpit,0.9928,5.749034749
212662,atrium/public,0.8105,6.059016393
440485,coffee_shop,0.9736,6.411483254
90052,coffee_shop,0.7582,5.083067093
810971,chemistry_lab,0.5228,4.512
36746,schoolhouse,0.8066,5.075757576
428863,motel,0.6752,5.593457944
508622,track/outdoor,0.8405,5.26635514
886001,pantry,0.6653,4.927631579
191366,catacomb,0.6802,4.831818182
37842,engine_room,0.9222,6.848684211
489390,fire_escape,0.7895,5.452261307
544218,raft,0.8252,6.175
688969,slum,0.9451,4.764478764
414769,train_railway,0.7419,5.526570048
99418,art_school,0.5751,6.297142857
417819,windmill,0.9044,6.25203252
147618,boat_deck,0.8884,4.726984127
248315,vineyard,0.8759,4.670138889
375359,waterfall/block,0.5827,6.299019608
676641,wheat_field,0.6264,5.039473684
772444,canyon,0.9945,5.886497065
899812,coffee_shop,0.8462,5.383419689
901272,pharmacy,0.7124,5.417989418
141805,volcano,0.964,4.85046729
683282,canal/urban,0.9481,5.313253012
612850,driveway,0.754,4.61971831
653118,diner/indoor,0.8745,4.867403315
2311,highway,0.9716,6.22907489
495130,street,0.7169,5.497536946
263987,ticket_booth,0.7938,4.804878049
150025,igloo,0.7983,4.64516129
955002,dentists_office,0.9868,5.248275862
491840,windmill,0.9999,5.397790055
52585,residential_neighborhood,0.5795,6.29015544
67424,yard,0.5788,4.837638376
6095,home_office,0.9821,3.910299003
428686,wine_cellar/bottle_storage,0.8713,4.44516129
375058,pagoda,0.6137,5.128571429
505094,kennel/outdoor,0.5425,4.990654206
315036,covered_bridge/exterior,0.9029,6.407821229
908590,athletic_field/outdoor,0.5065,3.946153846
853575,home_office,0.7675,5.20754717
254984,landfill,0.694,4.623966942
486713,home_office,0.5739,6.591623037
334086,wheat_field,0.5482,4.449275362
479205,bedroom,0.7939,5.525510204
870084,desert/sand,0.6028,6.545
570196,railroad_track,0.9326,5.161137441
378996,hayfield,0.7322,5.530434783
113266,industrial_area,0.9466,5.454545455
165998,schoolhouse,0.7857,5.237288136
246260,swamp,0.8902,5.141263941
691529,ice_cream_parlor,0.9203,5.405737705
771296,coffee_shop,0.5333,5.479768786
825968,river,0.9086,5.228070175
198587,labyrinth/outdoor,0.685,4.775800712
115349,bathroom,0.9865,3.335
827878,oilrig,0.5771,6.18452381
18908,desert/vegetation,0.97,5.816176471
269660,igloo,0.953,5.443661972
21097,wet_bar,0.7542,5.247252747
899134,waterfall/fan,0.5137,6.614173228
736276,wine_cellar/bottle_storage,0.9515,5.105263158
777204,firing_range/indoor,0.5559,4.933884298
778016,attic,0.9647,5.152671756
303589,bayou,0.5864,5.52020202
751859,desert/sand,0.841,5.46835443
474423,ballroom,0.6945,6.207070707
104858,ice_skating_rink/indoor,0.9821,5.408163265
2206,shower,0.5808,7.920168067
649042,music_store,0.8129,4.747572816
906874,bayou,0.7378,4.711864407
37635,athletic_field/outdoor,0.5537,6.506666667
92240,bakery/shop,0.864,4.798798799
282799,islet,0.9592,5.029166667
321258,train_railway,0.6139,4.908629442
922059,sea_cliff,0.5717,5.321100917
131328,tower,0.6317,4.734082397
863370,elevator/door,0.8396,5.601123596
447817,medina,0.6339,6.037037037
227202,vineyard,0.985,5.410774411
768004,podium/outdoor,0.583,3.905829596
570149,industrial_area,0.623,5.485207101
949720,shopfront,0.6762,5.95212766
358514,basketball_court/outdoor,0.7638,5.620535714
779772,butte,0.9149,5.668711656
579422,fishpond,0.5281,6.034246575
801630,windmill,0.6272,6.136094675
264003,reception,0.8049,5.713615023
204612,mountain,0.685,5.350515464
30907,volleyball_court/outdoor,0.8681,4.596330275
859809,fishpond,0.628,4.768115942
118126,ice_floe,0.8031,5.250825083
696945,driveway,0.996,3.828402367
570585,bayou,0.776,3.229813665
829757,train_railway,0.7584,6.052631579
914183,viaduct,0.9861,5.737704918
79611,cockpit,0.5423,4.788659794
263279,gift_shop,0.5199,4.65530303
111861,pulpit,0.7487,4.6121673
421149,windmill,1.0,4.907894737
254435,elevator/door,0.9238,5.441176471
606400,medina,0.8079,6.418032787
17555,gift_shop,0.5731,4.257009346
9034,ice_floe,0.5566,6.0
713995,atrium/public,0.7681,4.318471338
262924,museum/indoor,0.5016,5.180811808
197599,ticket_booth,0.8747,4.285185185
921936,phone_booth,0.9487,6.420512821
904169,atrium/public,0.6321,6.529801325
20004,cockpit,0.6176,5.246511628
313085,iceberg,0.6596,5.85
675573,medina,0.8934,6.183544304
273908,medina,0.5441,7.182432432
950799,elevator_shaft,0.7759,6.25443787
173020,beauty_salon,0.8546,5.605150215
180606,beauty_salon,0.5135,5.832512315
267901,bathroom,0.7178,6.431372549
389940,butte,0.5988,5.688073394
949702,hot_spring,0.9589,5.831521739
624211,ruin,0.6147,6.040935673
682287,waiting_room,0.589,3.650943396
372901,athletic_field/outdoor,0.891,6.510373444
372914,athletic_field/outdoor,0.9621,4.837606838
675782,mountain,0.9246,5.977578475
835381,chemistry_lab,0.978,5.897321429
921593,train_station/platform,0.8934,7.214285714
126211,observatory/outdoor,0.9582,6.581730769
915914,podium/outdoor,0.9301,5.669950739
639461,diner/indoor,0.8803,5.219858156
874217,street,0.5252,4.506329114
547233,water_tower,0.5993,4.597315436
15760,tower,0.632,4.753926702
239927,playroom,0.7579,4.821276596
675973,beauty_salon,0.7618,6.25308642
532785,coffee_shop,0.994,6.103225806
954587,sea_cliff,0.5531,5.952380952
264582,garbage_dump,0.6027,5.848623853
243023,home_office,0.8644,6.511945392
284213,clean_room,0.8405,5.455026455
485025,wine_cellar/barrel_storage,0.9005,5.443243243
309873,ballroom,0.7403,4.882653061
160459,canal/urban,0.856,5.356521739
947088,corridor,0.7177,5.779735683
786142,vineyard,0.9999,4.663101604
3939,subway_station/platform,0.8592,5.467479675
825777,fire_station,0.8156,5.219512195
37529,medina,0.6872,5.924444444
679208,train_station/platform,0.9333,6.329896907
223486,home_office,0.6694,5.274131274
746038,mountain_snowy,0.7262,6.986238532
429106,escalator/indoor,0.7872,5.945355191
95875,street,0.635,4.930463576
47544,pulpit,0.6831,5.069124424
839536,staircase,0.6183,6.834319527
153024,phone_booth,0.8367,3.997191011
461392,lock_chamber,0.504,5.355555556
27953,stage/indoor,0.5447,6.658634538
634701,cathedral/outdoor,0.6501,6.604081633
857660,ice_floe,0.7906,5.060150376
254368,cliff,0.7109,5.962264151
104735,burial_chamber,0.9895,6.016574586
756635,bullring,0.9733,5.155555556
3590,youth_hostel,0.5919,3.211764706
338628,cathedral/outdoor,0.5745,5.953608247
874566,bathroom,0.5731,4.991189427
797233,burial_chamber,0.9743,5.513392857
324337,home_office,0.6835,5.657004831
96572,boat_deck,0.7989,5.322751323
193905,firing_range/indoor,0.8516,5.154411765
228963,escalator/indoor,0.8528,4.782101167
543897,corn_field,0.565,6.404145078
955228,garbage_dump,0.688,6.246376812
950456,bathroom,0.998,6.266272189
77646,home_office,0.754,4.713178295
443979,sea_cliff,0.7363,6.668316832
511554,highway,0.5829,5.192307692
466986,fastfood_restaurant,0.9774,6.327586207
689685,greenhouse/indoor,0.5694,6.135135135
756376,ice_floe,0.7337,5.885462555
449325,escalator/indoor,0.6568,5.835526316
766301,canal/urban,0.8993,5.222826087
347281,ice_cream_parlor,0.9893,6.202572347
492497,river,0.6426,4.754098361
823821,shower,0.6798,4.973856209
564388,islet,0.7521,5.681481481
600207,bedroom,0.5472,5.614457831
164869,dam,0.9072,5.213375796
446256,pagoda,0.7446,4.947154472
456459,ice_floe,0.5877,4.729508197
829588,booth/indoor,0.924,5.676258993
761196,swamp,0.5057,5.278688525
813368,lift_bridge,0.9878,6.380952381
733695,cloister/indoor,0.9992,5.83625731
865491,baseball_field,0.9575,5.548543689
203167,waterfall/fan,0.5286,5.96744186
395281,veterinarians_office,0.982,5.725165563
655857,engine_room,0.6771,5.569506726
341853,highway,0.549,6.21875
893996,wet_bar,0.6667,7.079069767
306226,library/indoor,0.8291,5.421052632
226932,train_railway,0.7164,4.746987952
136870,atrium/public,0.5686,6.250720461
437566,river,0.6924,5.704280156
21969,shopfront,0.6609,3.961538462
210886,staircase,0.9838,5.917808219
356375,electrical_substation,0.589,4.552995392
396537,bar,0.5762,4.666666667
372437,elevator/interior,0.6786,5.344339623
112366,canal/urban,0.8309,6.118367347
907737,hill,0.9593,6.073170732
811568,art_school,0.6428,6.946969697
677733,sea_cliff,0.7709,6.267123288
354484,bathroom,0.9318,4.643122677
255450,mountain,0.738,5.286135693
48311,swamp,0.8606,4.784232365
83307,train_railway,0.9618,6.214285714
949518,wet_bar,0.7614,4.5
772620,beauty_salon,0.7036,6.035573123
391455,stadium/football,0.9425,5.260869565
773419,gift_shop,0.5945,5.34057971
123341,kennel/outdoor,0.7135,5.319587629
409458,volcano,0.5841,5.192982456
605831,viaduct,0.7316,4.792
321716,desert/sand,0.8586,4.711864407
114918,hill,0.9613,4.244813278
720759,lock_chamber,0.9877,5.055555556
78526,igloo,0.9203,4.848275862
635679,desert/sand,0.9136,6.4875
547999,mountain,0.8595,5.833333333
653969,diner/indoor,0.5854,5.959183673
368456,library/indoor,0.6948,5.487309645
503192,moat/water,0.793,5.802631579
258045,parking_lot,0.6812,5.124161074
174803,game_room,0.607,4.904761905
357305,forest_path,0.6544,5.303482587
715191,lift_bridge,0.5798,5.448
162082,mountain_snowy,0.5227,5.445614035
143094,beauty_salon,0.7108,6.086792453
184981,waterfall/block,0.5761,5.395555556
648738,home_office,0.7526,5.40990991
461651,ice_floe,0.6297,4.485549133
619761,viaduct,0.985,5.835820896
16098,iceberg,0.5807,4.929292929
658716,burial_chamber,0.6405,4.843930636
316583,cockpit,0.7739,4.178217822
225239,catacomb,0.6175,3.555084746
426028,garage/indoor,0.5859,4.67965368
887249,swamp,0.8699,5.971014493
768288,bayou,0.9707,5.127659574
206218,boat_deck,0.9648,4.803508772
570575,river,0.6602,5.248803828
910740,stable,0.9643,6.115830116
432500,viaduct,0.9064,5.579234973
17397,ruin,0.9798,6.330097087
355835,desert/vegetation,0.9917,5.81
120261,volcano,0.7122,4.528189911
168184,forest_path,0.9659,6.0
151840,wet_bar,0.6501,4.4870317
600840,observatory/outdoor,0.528,5.94047619
279471,construction_site,0.8711,5.53286385
133746,cockpit,0.6102,4.685840708
594037,forest_road,0.9415,6.338345865
616134,pulpit,0.8792,4.766233766
403169,art_gallery,0.6835,5.967391304
545924,raft,0.9208,6.049180328
464624,oilrig,0.9549,5.956756757
196425,boardwalk,0.9072,5.924603175
933072,coffee_shop,0.5852,5.693069307
405920,pub/indoor,0.5945,6.577287066
827634,art_gallery,0.7251,5.706161137
544608,parking_lot,0.5598,5.850393701
462119,stable,0.8774,5.722972973
342947,cloister/indoor,0.9665,5.712598425
197310,train_railway,0.9592,5.298892989
733948,skatepark,0.9581,6.022346369
335495,pub/indoor,0.563,5.269058296
777977,stable,0.8113,5.0
630638,marsh,0.8993,5.895522388
96773,catacomb,0.7164,4.983870968
1006,tower,0.518,6.388059701
906566,cathedral/indoor,0.7692,6.682170543
716488,mausoleum,0.9993,4.102272727
674265,castle,0.9241,6.028776978
527945,cockpit,0.9733,5.424418605
795577,cliff,0.917,5.207692308
875531,batters_box,0.8866,4.683870968
771822,medina,0.5973,7.137735849
456538,marsh,0.5471,6.427385892
278826,temple/south_asia,0.8893,5.168981481
861336,bayou,0.9528,4.1171875
56069,catacomb,0.7699,4.117647059
507880,art_gallery,0.6522,4.917322835
422710,corn_field,0.999,5.161764706
384006,attic,0.6857,5.068825911
358237,construction_site,0.5664,4.893518519
4527,art_school,0.9655,5.165441176
171183,hill,0.8073,5.652054795
929512,construction_site,0.7997,4.954285714
703887,tower,0.6082,5.339130435
723794,coffee_shop,0.9537,5.302469136
159474,veterinarians_office,0.6541,5.263513514
56817,desert/vegetation,0.5723,5.534031414
141658,abbey,0.7655,4.467592593
643046,fairway,0.9705,6.529411765
619538,beauty_salon,0.8183,6.653250774
356725,yard,0.871,5.24742268
508561,fairway,0.7649,5.740196078
75927,car_interior/frontseat,0.7718,5.17816092
234189,slum,0.5384,4.636363636
908581,ruin,0.8251,5.260869565
166800,beauty_salon,0.8764,5.843881857
950649,wind_farm,0.965,6.356725146
132863,rock_arch,0.5729,4.835897436
567793,attic,0.9303,5.857142857
840403,doorway/outdoor,0.7457,6.165467626
378723,car_interior/frontseat,0.6961,5.312693498
739670,volcano,0.5382,4.809815951
348991,mountain,0.6856,5.306451613
22007,firing_range/indoor,0.9914,4.203791469
266313,burial_chamber,0.6357,4.570707071
537456,outhouse/outdoor,0.5173,6.106382979
798162,water_tower,0.9984,4.42
67657,desert/vegetation,0.6981,5.634408602
552776,hot_spring,0.7854,5.075268817
854354,viaduct,0.954,5.781395349
723055,mausoleum,0.6322,5.15503876
60678,lock_chamber,0.9472,4.9875
751939,hill,0.5265,5.064705882
6186,shopfront,0.6746,4.65248227
316728,elevator/door,0.5441,5.262948207
483770,casino/indoor,0.644,5.994382022
6391,home_office,0.6984,4.836805556
272618,cathedral/outdoor,0.6379,6.707964602
519,desert/vegetation,0.7739,6.401197605
677954,highway,0.9011,5.7
888744,youth_hostel,0.588,5.753926702
215906,hill,0.6554,5.226618705
702281,butte,0.8596,6.103030303
80490,batters_box,0.9964,5.606060606
138925,windmill,0.9864,5.365187713
682192,raft,0.5033,5.966292135
318844,ice_cream_parlor,0.7234,4.972972973
237783,batters_box,0.7699,5.368421053
772140,waterfall/block,0.6295,6.715976331
147631,lift_bridge,0.5523,4.911764706
771584,archive,0.9995,5.733333333
84796,ruin,0.943,4.858585859
164319,bow_window/outdoor,0.8039,5.244067797
142722,gas_station,0.9978,5.251748252
429136,desert/sand,0.7473,5.965986395
630680,dentists_office,0.9826,4.745387454
73945,pulpit,0.7229,4.410447761
935012,boathouse,0.5218,5.262295082
755427,mountain,0.5157,5.620535714
232726,islet,0.5203,5.065502183
869960,shower,0.6584,5.708133971
70738,church/outdoor,0.8973,4.785
766317,gas_station,0.9957,5.626984127
380712,corn_field,0.9185,6.336206897
57642,chemistry_lab,0.8147,4.092485549
701289,stable,0.7425,5.569444444
870764,electrical_substation,0.9536,4.526066351
818815,elevator_shaft,0.7827,6.469879518
873810,desert/vegetation,0.8583,5.209459459
621231,church/outdoor,0.6873,6.016194332
41462,chemistry_lab,0.5842,6.690987124
662888,street,0.8318,5.126760563
34371,schoolhouse,0.6627,5.770642202
606640,wheat_field,0.5857,5.316239316
635278,slum,0.6184,5.98630137
808609,fastfood_restaurant,0.9839,4.593301435
34688,wine_cellar/bottle_storage,0.9409,3.907317073
24314,parking_lot,0.9063,3.590909091
62659,highway,0.6795,5.330677291
667222,physics_laboratory,0.6684,6.696022727
77009,valley,0.7379,5.818181818
130154,badlands,0.7324,5.352657005
146634,lift_bridge,0.6279,4.209375
505452,driveway,0.7392,5.803191489
334818,coffee_shop,0.9845,6.482300885
138487,bathroom,0.9604,4.641860465
83612,airplane_cabin,0.8007,5.236024845
111621,playground,0.8297,5.727699531
748610,desert/sand,0.9993,5.372340426
482041,train_station/platform,0.649,5.774390244
945657,skatepark,0.9984,5.871212121
140799,booth/indoor,0.6414,5.129807692
112105,reception,0.7755,5.455516014
648858,railroad_track,0.555,5.203883495
755130,medina,0.9374,5.912280702
593679,medina,0.9504,5.725
850760,mansion,0.7582,5.80794702
257971,underwater/coral_reef,0.883,4.738983051
740301,escalator/indoor,0.5662,4.962732919
825629,stage/indoor,0.5936,4.82208589
867202,waterfall/fan,0.6295,4.347593583
351054,wine_cellar/bottle_storage,0.898,4.613636364
600067,booth/indoor,0.6205,4.875
135743,pub/indoor,0.9286,5.84
906647,windmill,0.6354,5.744680851
